,bra size,cup size,fit,height,hips,item_id,length,quality,size,user_id,waist,hip_waist_ratio
10210,38.0,c,fit,71.0,39.224137931034484,162937,slightly short,5.0,15,908380,31.53448275862069,0.8039560439560439
10212,38.0,b,fit,65.0,39.224137931034484,162937,slightly short,4.0,12,311150,31.53448275862069,0.8039560439560439
10214,32.0,dddd/g,fit,65.0,39.224137931034484,162937,just right,5.0,15,430013,31.53448275862069,0.8039560439560439
10215,36.0,d,fit,67.0,39.224137931034484,162937,slightly short,5.0,12,986352,31.53448275862069,0.8039560439560439
10217,38.0,d,small,65.0,39.224137931034484,162937,slightly short,4.0,15,311688,31.53448275862069,0.8039560439560439
10231,28.0,,fit,64.0,39.224137931034484,163086,just right,5.0,8,704750,31.53448275862069,0.8039560439560439
10232,34.0,d,small,70.0,39.224137931034484,163086,very short,1.0,12,896087,31.53448275862069,0.8039560439560439
10310,38.0,dd/e,fit,67.0,39.224137931034484,163558,just right,5.0,20,463955,31.53448275862069,0.8039560439560439
10311,32.0,d,fit,64.0,39.224137931034484,163558,just right,2.0,8,348443,31.53448275862069,0.8039560439560439
10315,32.0,b,fit,62.0,39.224137931034484,163558,just right,2.0,4,1807,31.53448275862069,0.8039560439560439
10318,38.0,d,large,63.0,39.224137931034484,163558,slightly long,4.0,26,412768,31.53448275862069,0.8039560439560439
10319,40.0,d,fit,61.0,39.224137931034484,163558,just right,4.0,15,647937,31.53448275862069,0.8039560439560439
10323,36.0,c,fit,67.0,39.224137931034484,163558,just right,5.0,12,556520,31.53448275862069,0.8039560439560439
10324,36.0,dd/e,fit,66.0,39.224137931034484,163558,just right,5.0,12,490576,31.53448275862069,0.8039560439560439
10325,34.0,a,large,62.0,39.224137931034484,163558,just right,2.0,8,567573,31.53448275862069,0.8039560439560439
10820,38.0,c,large,66.0,39.224137931034484,163603,just right,5.0,12,607174,31.53448275862069,0.8039560439560439
10821,38.0,d,fit,66.0,39.224137931034484,163603,just right,5.0,8,21310,31.53448275862069,0.8039560439560439
10823,38.0,dd/e,large,65.0,39.224137931034484,163603,just right,4.0,12,227900,31.53448275862069,0.8039560439560439
10824,32.0,b,large,69.0,39.224137931034484,163603,slightly short,4.0,4,691219,31.53448275862069,0.8039560439560439
10825,38.0,dd/e,large,68.0,39.224137931034484,163603,just right,2.0,12,531675,31.53448275862069,0.8039560439560439
10826,36.0,c,large,64.0,39.224137931034484,163603,very long,4.0,8,515704,31.53448275862069,0.8039560439560439
10827,34.0,b,fit,65.0,39.224137931034484,163603,just right,4.0,8,764739,31.53448275862069,0.8039560439560439
10828,32.0,b,fit,63.0,39.224137931034484,163603,just right,5.0,4,737594,31.53448275862069,0.8039560439560439
10829,32.0,b,fit,66.0,39.224137931034484,163603,just right,4.0,4,546621,31.53448275862069,0.8039560439560439
10834,32.0,c,small,68.0,39.224137931034484,163661,just right,3.0,4,841125,31.53448275862069,0.8039560439560439
10837,32.0,ddd/f,fit,64.0,39.224137931034484,163661,slightly long,3.0,8,833616,31.53448275862069,0.8039560439560439
10838,36.0,d,small,68.0,39.224137931034484,163661,just right,4.0,12,342774,31.53448275862069,0.8039560439560439
10839,32.0,c,small,64.0,39.224137931034484,163661,slightly long,5.0,8,272718,31.53448275862069,0.8039560439560439
10840,32.0,c,fit,62.0,39.224137931034484,163661,slightly long,4.0,4,195279,31.53448275862069,0.8039560439560439
10841,34.0,d,fit,68.0,39.224137931034484,163661,just right,5.0,4,297077,31.53448275862069,0.8039560439560439
10843,32.0,b,small,62.0,39.224137931034484,163661,slightly long,3.0,4,864587,31.53448275862069,0.8039560439560439
10844,36.0,c,fit,67.0,39.224137931034484,163661,just right,4.0,12,671889,31.53448275862069,0.8039560439560439
10846,32.0,h,fit,66.0,39.224137931034484,163661,just right,5.0,12,170253,31.53448275862069,0.8039560439560439
10847,32.0,b,small,60.0,39.224137931034484,163661,slightly long,4.0,8,762215,31.53448275862069,0.8039560439560439
10893,36.0,c,fit,65.0,39.224137931034484,163758,just right,2.0,8,819391,31.53448275862069,0.8039560439560439
10894,34.0,d,fit,67.0,39.224137931034484,163758,just right,4.0,12,506476,31.53448275862069,0.8039560439560439
10896,38.0,dd/e,fit,65.0,39.224137931034484,163758,just right,5.0,15,500980,31.53448275862069,0.8039560439560439
10897,34.0,a,large,64.0,39.224137931034484,163758,just right,4.0,4,326148,31.53448275862069,0.8039560439560439
10899,38.0,ddd/f,fit,70.0,39.224137931034484,163758,slightly short,4.0,20,17223,31.53448275862069,0.8039560439560439
11036,34.0,d,small,65.0,39.224137931034484,164659,just right,4.0,9,144560,31.53448275862069,0.8039560439560439
11037,36.0,a,fit,66.0,39.224137931034484,164659,just right,5.0,13,78124,31.53448275862069,0.8039560439560439
11054,44.0,dddd/g,fit,65.0,39.224137931034484,165525,just right,5.0,32,128243,31.53448275862069,0.8039560439560439
11055,32.0,a,small,64.0,39.224137931034484,165525,slightly short,,4,276086,31.53448275862069,0.8039560439560439
11915,34.0,b,fit,62.0,39.224137931034484,165525,just right,3.0,4,951012,31.53448275862069,0.8039560439560439
11916,32.0,d,fit,64.0,39.224137931034484,165525,just right,2.0,4,666461,31.53448275862069,0.8039560439560439
11917,32.0,d,fit,62.0,39.224137931034484,165525,just right,3.0,8,775051,31.53448275862069,0.8039560439560439
11919,32.0,c,large,65.0,39.224137931034484,165525,just right,3.0,8,828200,31.53448275862069,0.8039560439560439
11920,32.0,aa,fit,63.0,39.224137931034484,165525,just right,2.0,4,376849,31.53448275862069,0.8039560439560439
11921,34.0,b,large,61.0,39.224137931034484,165525,just right,1.0,4,869125,31.53448275862069,0.8039560439560439
11922,32.0,c,fit,63.0,39.224137931034484,165525,just right,4.0,8,352147,31.53448275862069,0.8039560439560439
11923,40.0,ddd/f,fit,68.0,39.224137931034484,165525,just right,3.0,32,188207,31.53448275862069,0.8039560439560439
11925,32.0,,fit,62.0,39.224137931034484,165525,just right,3.0,4,753274,31.53448275862069,0.8039560439560439
11926,36.0,dd/e,small,66.0,39.224137931034484,165525,just right,3.0,8,625653,31.53448275862069,0.8039560439560439
11927,32.0,dd/e,fit,64.0,39.224137931034484,165525,slightly long,3.0,4,159345,31.53448275862069,0.8039560439560439
11929,42.0,b,fit,62.0,39.224137931034484,165716,just right,5.0,27,546739,31.53448275862069,0.8039560439560439
12211,32.0,b,fit,62.0,39.224137931034484,166326,just right,4.0,4,279906,31.53448275862069,0.8039560439560439
12225,34.0,b,fit,66.0,39.224137931034484,167315,just right,5.0,8,472775,31.53448275862069,0.8039560439560439
12452,38.0,d,large,67.0,39.224137931034484,167400,slightly long,5.0,32,840940,31.53448275862069,0.8039560439560439
12453,36.0,ddd/f,fit,65.0,39.224137931034484,167400,just right,5.0,15,417832,31.53448275862069,0.8039560439560439
12454,38.0,d,fit,67.0,39.224137931034484,167400,just right,5.0,15,639098,31.53448275862069,0.8039560439560439
12455,36.0,,fit,62.0,39.224137931034484,167400,just right,5.0,20,794379,31.53448275862069,0.8039560439560439
12456,34.0,b,fit,69.0,39.224137931034484,167400,just right,5.0,12,255203,31.53448275862069,0.8039560439560439
12483,36.0,dd/e,fit,64.0,39.224137931034484,168387,just right,4.0,15,731348,31.53448275862069,0.8039560439560439
12485,36.0,aa,fit,67.0,39.224137931034484,168387,just right,4.0,15,339228,31.53448275862069,0.8039560439560439
12742,36.0,c,large,64.0,39.224137931034484,168816,just right,5.0,15,445316,31.53448275862069,0.8039560439560439
12743,36.0,dd/e,small,,39.224137931034484,168816,slightly long,4.0,15,954529,31.53448275862069,0.8039560439560439
12745,34.0,dd/e,fit,66.0,39.224137931034484,168816,just right,5.0,15,785667,31.53448275862069,0.8039560439560439
12746,30.0,d,small,63.0,39.224137931034484,169727,slightly long,1.0,4,774105,31.53448275862069,0.8039560439560439
12747,,,small,64.0,39.224137931034484,169727,,4.0,26,23477,31.53448275862069,0.8039560439560439
12748,38.0,c,small,64.0,39.224137931034484,169727,just right,1.0,32,295536,31.53448275862069,0.8039560439560439
12749,34.0,b,fit,64.0,39.224137931034484,169727,just right,3.0,4,631062,31.53448275862069,0.8039560439560439
13773,36.0,b,fit,69.0,39.224137931034484,169727,just right,3.0,8,495968,31.53448275862069,0.8039560439560439
13774,36.0,dd/e,fit,64.0,39.224137931034484,169727,just right,5.0,12,181620,31.53448275862069,0.8039560439560439
13775,34.0,b,fit,64.0,39.224137931034484,169727,slightly long,5.0,12,315080,31.53448275862069,0.8039560439560439
13776,34.0,aa,fit,63.0,39.224137931034484,169727,slightly long,3.0,4,665186,31.53448275862069,0.8039560439560439
13777,32.0,b,fit,66.0,39.224137931034484,169727,just right,4.0,4,56850,31.53448275862069,0.8039560439560439
13778,38.0,ddd/f,small,59.0,39.224137931034484,169727,just right,5.0,26,838801,31.53448275862069,0.8039560439560439
13779,34.0,d,fit,67.0,39.224137931034484,169727,just right,5.0,4,680657,31.53448275862069,0.8039560439560439
13780,42.0,a,small,65.0,39.224137931034484,169727,just right,3.0,26,176204,31.53448275862069,0.8039560439560439
13781,32.0,c,small,69.0,39.224137931034484,169727,just right,3.0,4,686336,31.53448275862069,0.8039560439560439
13782,32.0,b,fit,61.0,39.224137931034484,169727,just right,1.0,4,322992,31.53448275862069,0.8039560439560439
13783,38.0,c,fit,,39.224137931034484,169727,just right,3.0,15,869902,31.53448275862069,0.8039560439560439
13784,30.0,d,fit,64.0,39.224137931034484,169727,just right,4.0,4,184527,31.53448275862069,0.8039560439560439
13785,36.0,b,fit,66.0,39.224137931034484,169727,just right,3.0,12,607658,31.53448275862069,0.8039560439560439
13786,34.0,a,fit,65.0,39.224137931034484,169727,just right,4.0,4,141577,31.53448275862069,0.8039560439560439
13787,,,fit,69.0,39.224137931034484,169727,just right,5.0,4,497566,31.53448275862069,0.8039560439560439
13788,32.0,,fit,64.0,39.224137931034484,169727,just right,4.0,4,456155,31.53448275862069,0.8039560439560439
13789,36.0,b,fit,68.0,39.224137931034484,169727,slightly short,3.0,8,701414,31.53448275862069,0.8039560439560439
13790,,,large,,39.224137931034484,169727,just right,2.0,8,484463,31.53448275862069,0.8039560439560439
13792,34.0,b,fit,67.0,39.224137931034484,169727,just right,4.0,8,929749,31.53448275862069,0.8039560439560439
13793,32.0,b,fit,,39.224137931034484,169727,just right,4.0,8,151872,31.53448275862069,0.8039560439560439
13794,36.0,dd/e,small,67.0,39.224137931034484,169727,just right,3.0,15,999747,31.53448275862069,0.8039560439560439
13795,36.0,aa,fit,67.0,39.224137931034484,169727,just right,5.0,8,653205,31.53448275862069,0.8039560439560439
13796,36.0,c,large,61.0,39.224137931034484,169727,slightly long,4.0,12,665900,31.53448275862069,0.8039560439560439
13797,34.0,b,fit,66.0,39.224137931034484,169727,slightly long,5.0,8,727299,31.53448275862069,0.8039560439560439
13798,34.0,b,fit,68.0,39.224137931034484,169727,just right,5.0,8,841425,31.53448275862069,0.8039560439560439
13799,34.0,c,fit,65.0,39.224137931034484,169727,just right,3.0,8,921790,31.53448275862069,0.8039560439560439
13800,34.0,,fit,65.0,39.224137931034484,169727,just right,2.0,4,724351,31.53448275862069,0.8039560439560439
13802,32.0,c,fit,66.0,39.224137931034484,169727,just right,4.0,8,768609,31.53448275862069,0.8039560439560439
13803,32.0,d,fit,62.0,39.224137931034484,169727,just right,5.0,4,31834,31.53448275862069,0.8039560439560439
13804,34.0,c,fit,69.0,39.224137931034484,169727,just right,3.0,12,225809,31.53448275862069,0.8039560439560439
13805,34.0,d,small,64.0,39.224137931034484,169727,slightly long,4.0,8,698544,31.53448275862069,0.8039560439560439
13806,38.0,d,fit,68.0,39.224137931034484,169727,just right,5.0,12,997850,31.53448275862069,0.8039560439560439
13807,36.0,a,fit,66.0,39.224137931034484,169727,just right,5.0,8,182943,31.53448275862069,0.8039560439560439
13808,36.0,b,large,58.0,39.224137931034484,169727,slightly long,3.0,12,87292,31.53448275862069,0.8039560439560439
13809,36.0,b,fit,67.0,39.224137931034484,170618,just right,5.0,8,756038,31.53448275862069,0.8039560439560439
13812,34.0,c,fit,66.0,39.224137931034484,170806,just right,5.0,8,849732,31.53448275862069,0.8039560439560439
13813,38.0,d,fit,65.0,39.224137931034484,170806,just right,5.0,12,299864,31.53448275862069,0.8039560439560439
13814,40.0,ddd/f,fit,65.0,39.224137931034484,170806,just right,3.0,26,652304,31.53448275862069,0.8039560439560439
13921,32.0,b,small,68.0,39.224137931034484,171125,just right,2.0,1,510640,31.53448275862069,0.8039560439560439
13924,38.0,dd/e,fit,63.0,39.224137931034484,171125,slightly long,3.0,8,366228,31.53448275862069,0.8039560439560439
13925,44.0,d,fit,62.0,39.224137931034484,171125,slightly long,5.0,32,898004,31.53448275862069,0.8039560439560439
13926,34.0,b,small,67.0,39.224137931034484,171125,just right,2.0,4,326610,31.53448275862069,0.8039560439560439
13927,34.0,b,fit,70.0,39.224137931034484,171125,slightly short,2.0,8,51944,31.53448275862069,0.8039560439560439
13928,36.0,dd/e,fit,66.0,39.224137931034484,171125,just right,5.0,12,490576,31.53448275862069,0.8039560439560439
13929,34.0,a,large,67.0,39.224137931034484,171125,slightly short,4.0,8,498231,31.53448275862069,0.8039560439560439
14037,34.0,b,fit,59.0,39.224137931034484,171579,just right,4.0,8,795216,31.53448275862069,0.8039560439560439
14039,34.0,d,fit,60.0,39.224137931034484,171579,just right,4.0,12,828916,31.53448275862069,0.8039560439560439
14262,34.0,d,fit,64.0,39.224137931034484,171740,just right,4.0,7,356701,31.53448275862069,0.8039560439560439
14628,40.0,dd/e,fit,64.0,39.224137931034484,173488,just right,5.0,20,732487,31.53448275862069,0.8039560439560439
14675,,dd/e,large,58.0,39.224137931034484,175156,slightly long,5.0,13,647662,31.53448275862069,0.8039560439560439
14677,36.0,d,fit,58.0,39.224137931034484,175156,slightly long,4.0,11,935140,31.53448275862069,0.8039560439560439
14682,42.0,c,fit,66.0,39.224137931034484,175156,just right,5.0,24,453174,31.53448275862069,0.8039560439560439
14686,38.0,d,small,69.0,39.224137931034484,175156,just right,3.0,15,916819,31.53448275862069,0.8039560439560439
14687,34.0,a,large,65.0,39.224137931034484,175156,just right,4.0,3,572471,31.53448275862069,0.8039560439560439
14699,36.0,d,fit,60.0,39.224137931034484,175771,just right,5.0,12,375648,31.53448275862069,0.8039560439560439
14701,42.0,dd/e,fit,63.0,39.224137931034484,175771,just right,3.0,20,350490,31.53448275862069,0.8039560439560439
14703,34.0,a,fit,67.0,39.224137931034484,175771,slightly short,3.0,4,44825,31.53448275862069,0.8039560439560439
14705,38.0,b,fit,66.0,39.224137931034484,175771,slightly short,4.0,12,319081,31.53448275862069,0.8039560439560439
14708,46.0,b,fit,69.0,39.224137931034484,175771,slightly short,5.0,26,702372,31.53448275862069,0.8039560439560439
16138,34.0,b,large,67.0,39.224137931034484,176429,just right,5.0,8,677858,31.53448275862069,0.8039560439560439
16139,38.0,,fit,67.0,39.224137931034484,176429,,5.0,20,229965,31.53448275862069,0.8039560439560439
16140,36.0,c,fit,62.0,39.224137931034484,177127,just right,3.0,15,233675,31.53448275862069,0.8039560439560439
16141,38.0,dd/e,fit,65.0,39.224137931034484,177986,just right,5.0,15,511471,31.53448275862069,0.8039560439560439
16152,36.0,d,small,67.0,39.224137931034484,178375,just right,3.0,12,602275,31.53448275862069,0.8039560439560439
16154,40.0,,large,61.0,39.224137931034484,179339,just right,5.0,20,406527,31.53448275862069,0.8039560439560439
16157,36.0,ddd/f,large,63.0,39.224137931034484,179339,very long,3.0,20,61088,31.53448275862069,0.8039560439560439
16158,34.0,dddd/g,large,66.0,39.224137931034484,179339,just right,4.0,8,562566,31.53448275862069,0.8039560439560439
16161,38.0,c,fit,60.0,39.224137931034484,179339,slightly short,4.0,12,466508,31.53448275862069,0.8039560439560439
16163,32.0,d,fit,66.0,39.224137931034484,179869,just right,5.0,4,398088,31.53448275862069,0.8039560439560439
16164,42.0,c,small,66.0,39.224137931034484,179869,just right,4.0,32,459178,31.53448275862069,0.8039560439560439
16166,34.0,b,large,66.0,39.224137931034484,180912,slightly long,2.0,8,687490,31.53448275862069,0.8039560439560439
16167,32.0,c,large,70.0,39.224137931034484,180912,just right,3.0,8,389153,31.53448275862069,0.8039560439560439
16168,36.0,,large,,39.224137931034484,180912,just right,3.0,8,925772,31.53448275862069,0.8039560439560439
16171,36.0,d,fit,64.0,39.224137931034484,180912,just right,5.0,15,385139,31.53448275862069,0.8039560439560439
16175,34.0,a,large,63.0,39.224137931034484,182667,just right,5.0,1,274317,31.53448275862069,0.8039560439560439
16178,34.0,b,fit,62.0,39.224137931034484,184686,slightly long,5.0,7,835756,31.53448275862069,0.8039560439560439
16179,32.0,c,small,62.0,39.224137931034484,185594,just right,4.0,1,888082,31.53448275862069,0.8039560439560439
16180,34.0,dd/e,fit,65.0,39.224137931034484,185772,just right,4.0,12,831087,31.53448275862069,0.8039560439560439
16181,36.0,b,fit,64.0,39.224137931034484,186248,just right,5.0,4,130889,31.53448275862069,0.8039560439560439
16183,42.0,b,fit,68.0,39.224137931034484,186367,just right,5.0,26,702729,31.53448275862069,0.8039560439560439
16184,38.0,d,fit,66.0,39.224137931034484,186367,slightly short,5.0,12,417222,31.53448275862069,0.8039560439560439
16185,36.0,b,fit,68.0,39.224137931034484,186778,just right,3.0,8,356490,31.53448275862069,0.8039560439560439
16189,,d,large,65.0,39.224137931034484,188495,just right,3.0,26,588379,31.53448275862069,0.8039560439560439
16191,38.0,ddd/f,fit,68.0,39.224137931034484,188495,just right,3.0,26,714563,31.53448275862069,0.8039560439560439
16192,30.0,c,large,63.0,39.224137931034484,188495,slightly long,3.0,1,721012,31.53448275862069,0.8039560439560439
16193,34.0,b,large,66.0,39.224137931034484,189315,slightly long,5.0,8,904948,31.53448275862069,0.8039560439560439
16194,38.0,dd/e,small,64.0,39.224137931034484,189315,,4.0,15,962845,31.53448275862069,0.8039560439560439
16196,38.0,c,fit,62.0,39.224137931034484,189315,very long,5.0,12,652262,31.53448275862069,0.8039560439560439
16197,34.0,b,fit,66.0,39.224137931034484,190289,slightly short,1.0,4,490303,31.53448275862069,0.8039560439560439
16199,32.0,c,large,66.0,39.224137931034484,190637,slightly long,5.0,4,20470,31.53448275862069,0.8039560439560439
16200,34.0,a,fit,64.0,39.224137931034484,190637,slightly long,5.0,1,528379,31.53448275862069,0.8039560439560439
16202,42.0,d,large,66.0,39.224137931034484,190671,just right,5.0,26,518207,31.53448275862069,0.8039560439560439
16204,36.0,b,fit,67.0,39.224137931034484,191208,just right,5.0,8,676780,31.53448275862069,0.8039560439560439
16205,32.0,c,large,67.0,39.224137931034484,191281,just right,4.0,4,987289,31.53448275862069,0.8039560439560439
16207,36.0,d,small,64.0,39.224137931034484,191281,slightly long,3.0,12,450807,31.53448275862069,0.8039560439560439
16208,34.0,b,fit,65.0,39.224137931034484,191940,just right,5.0,5,302268,31.53448275862069,0.8039560439560439
16210,42.0,dd/e,small,60.0,39.224137931034484,192939,just right,4.0,20,708912,31.53448275862069,0.8039560439560439
